creator,creatorName,title,alternative,coAuthors,landingPage,identifier,paper
http://dskg.org/entity/person/10000,Stephan Andre,googlenews-vectors-negative300,,Stephan Andre,"https://www.kaggle.com/lilacs0424/googlenewsvectorsnegative300, https://www.kaggle.com/sandreds/googlenewsvectorsnegative300, https://www.kaggle.com/leadbest/googlenewsvectorsnegative300",,http://ma-graph.org/entity/2440594396
http://dskg.org/entity/person/10001,Jules Bergis,"#Charlottesville, Aretha Franklin",,Jules Bergis,,"https://doi.org/10.6086/d10t0b, https://doi.org/10.6086/d1x374","http://ma-graph.org/entity/2945564675%2C, http://ma-graph.org/entity/2945564675, http://ma-graph.org/entity/2160484251, http://ma-graph.org/entity/1578864294, http://ma-graph.org/entity/2271925047, http://ma-graph.org/entity/2325867429%2C, http://ma-graph.org/entity/2213347657, http://ma-graph.org/entity/2136812450"
http://dskg.org/entity/person/10002,Diago Maria P.,datasets.zip,,Diago Maria P.,https://figshare.com/articles/datasets_zip/5808720,https://doi.org/10.6084/m9.figshare.5808720.v1,http://ma-graph.org/entity/2137151901
http://dskg.org/entity/person/10003,Bouchut Anne,RAW files,,"Bouchut Anne, R. Chawla Aarti, Jeffers Victoria, Hudmon Andy, J. Sullivan Jr. William",https://figshare.com/articles/RAW_files/4254047,https://doi.org/10.5061/dryad.gb291/10,"http://ma-graph.org/entity/1977548957, http://ma-graph.org/entity/166028243, http://ma-graph.org/entity/1588759397, http://ma-graph.org/entity/2096349009, http://ma-graph.org/entity/2936001633, http://ma-graph.org/entity/342727112, http://ma-graph.org/entity/2093632156, http://ma-graph.org/entity/2221358813, http://ma-graph.org/entity/2129088169, http://ma-graph.org/entity/2122785579, http://ma-graph.org/entity/2563474873, http://ma-graph.org/entity/2152144700, http://ma-graph.org/entity/2754575980, http://ma-graph.org/entity/2028047210, http://ma-graph.org/entity/2946572612, http://ma-graph.org/entity/2942828393, http://ma-graph.org/entity/2353195643, http://ma-graph.org/entity/2116891709, http://ma-graph.org/entity/2315594748, http://ma-graph.org/entity/2158376679, http://ma-graph.org/entity/1752317491, http://ma-graph.org/entity/2052661726, http://ma-graph.org/entity/2128516670, http://ma-graph.org/entity/2949705533, http://ma-graph.org/entity/1972247888, http://ma-graph.org/entity/2966859292, http://ma-graph.org/entity/2888841046, http://ma-graph.org/entity/2410250330, http://ma-graph.org/entity/2019386158, http://ma-graph.org/entity/2090598584, http://ma-graph.org/entity/2966127127, http://ma-graph.org/entity/2024880741, http://ma-graph.org/entity/1974809941, http://ma-graph.org/entity/2916608875, http://ma-graph.org/entity/2949994626, http://ma-graph.org/entity/2952433433, http://ma-graph.org/entity/2179778521, http://ma-graph.org/entity/88593039, http://ma-graph.org/entity/2030498712, http://ma-graph.org/entity/2121657067, http://ma-graph.org/entity/2060849037, http://ma-graph.org/entity/2068535893, http://ma-graph.org/entity/2160314261, http://ma-graph.org/entity/2734484521, http://ma-graph.org/entity/2136347228, http://ma-graph.org/entity/2069044925, http://ma-graph.org/entity/2165546719, http://ma-graph.org/entity/2599160404, http://ma-graph.org/entity/2041780659, http://ma-graph.org/entity/2914291811, http://ma-graph.org/entity/101365982, http://ma-graph.org/entity/2107578201, http://ma-graph.org/entity/2052287590, http://ma-graph.org/entity/1966752897, http://ma-graph.org/entity/2005999921, http://ma-graph.org/entity/2528911361, http://ma-graph.org/entity/2973819742, http://ma-graph.org/entity/2104597887, http://ma-graph.org/entity/2148411717, http://ma-graph.org/entity/2119178573, http://ma-graph.org/entity/1712984944, http://ma-graph.org/entity/2268904605, http://ma-graph.org/entity/2465760346, http://ma-graph.org/entity/2312121172, http://ma-graph.org/entity/2752353505, http://ma-graph.org/entity/2137179377, http://ma-graph.org/entity/2153683027, http://ma-graph.org/entity/1894660493, http://ma-graph.org/entity/2149471658, http://ma-graph.org/entity/2033584644, http://ma-graph.org/entity/2054028883, http://ma-graph.org/entity/1989536694, http://ma-graph.org/entity/1591165805, http://ma-graph.org/entity/2131941936, http://ma-graph.org/entity/2482479838, http://ma-graph.org/entity/2044448566, http://ma-graph.org/entity/1654249070, http://ma-graph.org/entity/2976298257, http://ma-graph.org/entity/73546302, http://ma-graph.org/entity/2163385116, http://ma-graph.org/entity/2407883651, http://ma-graph.org/entity/2740463104, http://ma-graph.org/entity/2042152429, http://ma-graph.org/entity/2157151879, http://ma-graph.org/entity/2016701412, http://ma-graph.org/entity/2164984383, http://ma-graph.org/entity/2012800234, http://ma-graph.org/entity/2018984854, http://ma-graph.org/entity/2511398941, http://ma-graph.org/entity/1979076223, http://ma-graph.org/entity/2083875337, http://ma-graph.org/entity/2107660608, http://ma-graph.org/entity/2513465920, http://ma-graph.org/entity/2048946519, http://ma-graph.org/entity/265464850, http://ma-graph.org/entity/1965760309, http://ma-graph.org/entity/2028526557, http://ma-graph.org/entity/2158867989, http://ma-graph.org/entity/2914186256, http://ma-graph.org/entity/2004483498, http://ma-graph.org/entity/2152845853, http://ma-graph.org/entity/2285904536, http://ma-graph.org/entity/2496093345, http://ma-graph.org/entity/2989477227, http://ma-graph.org/entity/2133686469, http://ma-graph.org/entity/2158571386, http://ma-graph.org/entity/2084923040, http://ma-graph.org/entity/2259604663, http://ma-graph.org/entity/2543079451, http://ma-graph.org/entity/2888535617, http://ma-graph.org/entity/2050810837, http://ma-graph.org/entity/2117530198, http://ma-graph.org/entity/1969001284, http://ma-graph.org/entity/1979449560, http://ma-graph.org/entity/2102521718, http://ma-graph.org/entity/2035982512, http://ma-graph.org/entity/2622662334, http://ma-graph.org/entity/2080770585, http://ma-graph.org/entity/2128308759, http://ma-graph.org/entity/2552836887, http://ma-graph.org/entity/2026295996, http://ma-graph.org/entity/2137564868, http://ma-graph.org/entity/2104202757, http://ma-graph.org/entity/2522608190, http://ma-graph.org/entity/2104623118, http://ma-graph.org/entity/2162373638, http://ma-graph.org/entity/2610917058, http://ma-graph.org/entity/2969941253, http://ma-graph.org/entity/2944205954, http://ma-graph.org/entity/2514695437, http://ma-graph.org/entity/2479192144, http://ma-graph.org/entity/2188564007, http://ma-graph.org/entity/2109591274, http://ma-graph.org/entity/2008254195, http://ma-graph.org/entity/51743916, http://ma-graph.org/entity/2056546905, http://ma-graph.org/entity/2149039878, http://ma-graph.org/entity/2548926576, http://ma-graph.org/entity/2565956830, http://ma-graph.org/entity/2174276897, http://ma-graph.org/entity/2772843713, http://ma-graph.org/entity/2178867712, http://ma-graph.org/entity/2087895503, http://ma-graph.org/entity/2104483593, http://ma-graph.org/entity/2158005925, http://ma-graph.org/entity/2560070972, http://ma-graph.org/entity/2003861253, http://ma-graph.org/entity/2108558123, http://ma-graph.org/entity/2995130350%2C, http://ma-graph.org/entity/197342573, http://ma-graph.org/entity/2137043026, http://ma-graph.org/entity/1966779196, http://ma-graph.org/entity/2198549397, http://ma-graph.org/entity/2302345649, http://ma-graph.org/entity/2485470139, http://ma-graph.org/entity/2007177436, http://ma-graph.org/entity/2810070283, http://ma-graph.org/entity/1981658112, http://ma-graph.org/entity/2029739770, http://ma-graph.org/entity/2146389983, http://ma-graph.org/entity/2115656924, http://ma-graph.org/entity/2027326117, http://ma-graph.org/entity/2183727528, http://ma-graph.org/entity/2155970976, http://ma-graph.org/entity/2144227301, http://ma-graph.org/entity/2151619278, http://ma-graph.org/entity/2586736480, http://ma-graph.org/entity/2888240712, http://ma-graph.org/entity/2942026823, http://ma-graph.org/entity/2991924181, http://ma-graph.org/entity/2075455225, http://ma-graph.org/entity/2947181228, http://ma-graph.org/entity/2038444240, http://ma-graph.org/entity/2154921607, http://ma-graph.org/entity/2542533423, http://ma-graph.org/entity/2103927266, http://ma-graph.org/entity/2304567857, http://ma-graph.org/entity/2908007094, http://ma-graph.org/entity/2116001433, http://ma-graph.org/entity/1979240652, http://ma-graph.org/entity/2162622501, http://ma-graph.org/entity/2155434795, http://ma-graph.org/entity/2069932276, http://ma-graph.org/entity/2147350830, http://ma-graph.org/entity/2186044727, http://ma-graph.org/entity/2519703180, http://ma-graph.org/entity/2578398339, http://ma-graph.org/entity/2508321282, http://ma-graph.org/entity/2426791037, http://ma-graph.org/entity/2160849605, http://ma-graph.org/entity/2493433095, http://ma-graph.org/entity/2974105884, http://ma-graph.org/entity/1964502640, http://ma-graph.org/entity/2073432374, http://ma-graph.org/entity/2780300857"
http://dskg.org/entity/person/10004,R. Chawla Aarti,RAW files,,"Bouchut Anne, R. Chawla Aarti, Jeffers Victoria, Hudmon Andy, J. Sullivan Jr. William",https://figshare.com/articles/RAW_files/4254047,https://doi.org/10.5061/dryad.gb291/10,"http://ma-graph.org/entity/1977548957, http://ma-graph.org/entity/166028243, http://ma-graph.org/entity/1588759397, http://ma-graph.org/entity/2096349009, http://ma-graph.org/entity/2936001633, http://ma-graph.org/entity/342727112, http://ma-graph.org/entity/2093632156, http://ma-graph.org/entity/2221358813, http://ma-graph.org/entity/2129088169, http://ma-graph.org/entity/2122785579, http://ma-graph.org/entity/2563474873, http://ma-graph.org/entity/2152144700, http://ma-graph.org/entity/2754575980, http://ma-graph.org/entity/2028047210, http://ma-graph.org/entity/2946572612, http://ma-graph.org/entity/2942828393, http://ma-graph.org/entity/2353195643, http://ma-graph.org/entity/2116891709, http://ma-graph.org/entity/2315594748, http://ma-graph.org/entity/2158376679, http://ma-graph.org/entity/1752317491, http://ma-graph.org/entity/2052661726, http://ma-graph.org/entity/2128516670, http://ma-graph.org/entity/2949705533, http://ma-graph.org/entity/1972247888, http://ma-graph.org/entity/2966859292, http://ma-graph.org/entity/2888841046, http://ma-graph.org/entity/2410250330, http://ma-graph.org/entity/2019386158, http://ma-graph.org/entity/2090598584, http://ma-graph.org/entity/2966127127, http://ma-graph.org/entity/2024880741, http://ma-graph.org/entity/1974809941, http://ma-graph.org/entity/2916608875, http://ma-graph.org/entity/2949994626, http://ma-graph.org/entity/2952433433, http://ma-graph.org/entity/2179778521, http://ma-graph.org/entity/88593039, http://ma-graph.org/entity/2030498712, http://ma-graph.org/entity/2121657067, http://ma-graph.org/entity/2060849037, http://ma-graph.org/entity/2068535893, http://ma-graph.org/entity/2160314261, http://ma-graph.org/entity/2734484521, http://ma-graph.org/entity/2136347228, http://ma-graph.org/entity/2069044925, http://ma-graph.org/entity/2165546719, http://ma-graph.org/entity/2599160404, http://ma-graph.org/entity/2041780659, http://ma-graph.org/entity/2914291811, http://ma-graph.org/entity/101365982, http://ma-graph.org/entity/2107578201, http://ma-graph.org/entity/2052287590, http://ma-graph.org/entity/1966752897, http://ma-graph.org/entity/2005999921, http://ma-graph.org/entity/2528911361, http://ma-graph.org/entity/2973819742, http://ma-graph.org/entity/2104597887, http://ma-graph.org/entity/2148411717, http://ma-graph.org/entity/2119178573, http://ma-graph.org/entity/1712984944, http://ma-graph.org/entity/2268904605, http://ma-graph.org/entity/2465760346, http://ma-graph.org/entity/2312121172, http://ma-graph.org/entity/2752353505, http://ma-graph.org/entity/2137179377, http://ma-graph.org/entity/2153683027, http://ma-graph.org/entity/1894660493, http://ma-graph.org/entity/2149471658, http://ma-graph.org/entity/2033584644, http://ma-graph.org/entity/2054028883, http://ma-graph.org/entity/1989536694, http://ma-graph.org/entity/1591165805, http://ma-graph.org/entity/2131941936, http://ma-graph.org/entity/2482479838, http://ma-graph.org/entity/2044448566, http://ma-graph.org/entity/1654249070, http://ma-graph.org/entity/2976298257, http://ma-graph.org/entity/73546302, http://ma-graph.org/entity/2163385116, http://ma-graph.org/entity/2407883651, http://ma-graph.org/entity/2740463104, http://ma-graph.org/entity/2042152429, http://ma-graph.org/entity/2157151879, http://ma-graph.org/entity/2016701412, http://ma-graph.org/entity/2164984383, http://ma-graph.org/entity/2012800234, http://ma-graph.org/entity/2018984854, http://ma-graph.org/entity/2511398941, http://ma-graph.org/entity/1979076223, http://ma-graph.org/entity/2083875337, http://ma-graph.org/entity/2107660608, http://ma-graph.org/entity/2513465920, http://ma-graph.org/entity/2048946519, http://ma-graph.org/entity/265464850, http://ma-graph.org/entity/1965760309, http://ma-graph.org/entity/2028526557, http://ma-graph.org/entity/2158867989, http://ma-graph.org/entity/2914186256, http://ma-graph.org/entity/2004483498, http://ma-graph.org/entity/2152845853, http://ma-graph.org/entity/2285904536, http://ma-graph.org/entity/2496093345, http://ma-graph.org/entity/2989477227, http://ma-graph.org/entity/2133686469, http://ma-graph.org/entity/2158571386, http://ma-graph.org/entity/2084923040, http://ma-graph.org/entity/2259604663, http://ma-graph.org/entity/2543079451, http://ma-graph.org/entity/2888535617, http://ma-graph.org/entity/2050810837, http://ma-graph.org/entity/2117530198, http://ma-graph.org/entity/1969001284, http://ma-graph.org/entity/1979449560, http://ma-graph.org/entity/2102521718, http://ma-graph.org/entity/2035982512, http://ma-graph.org/entity/2622662334, http://ma-graph.org/entity/2080770585, http://ma-graph.org/entity/2128308759, http://ma-graph.org/entity/2552836887, http://ma-graph.org/entity/2026295996, http://ma-graph.org/entity/2137564868, http://ma-graph.org/entity/2104202757, http://ma-graph.org/entity/2522608190, http://ma-graph.org/entity/2104623118, http://ma-graph.org/entity/2162373638, http://ma-graph.org/entity/2610917058, http://ma-graph.org/entity/2969941253, http://ma-graph.org/entity/2944205954, http://ma-graph.org/entity/2514695437, http://ma-graph.org/entity/2479192144, http://ma-graph.org/entity/2188564007, http://ma-graph.org/entity/2109591274, http://ma-graph.org/entity/2008254195, http://ma-graph.org/entity/51743916, http://ma-graph.org/entity/2056546905, http://ma-graph.org/entity/2149039878, http://ma-graph.org/entity/2548926576, http://ma-graph.org/entity/2565956830, http://ma-graph.org/entity/2174276897, http://ma-graph.org/entity/2772843713, http://ma-graph.org/entity/2178867712, http://ma-graph.org/entity/2087895503, http://ma-graph.org/entity/2104483593, http://ma-graph.org/entity/2158005925, http://ma-graph.org/entity/2560070972, http://ma-graph.org/entity/2003861253, http://ma-graph.org/entity/2108558123, http://ma-graph.org/entity/2995130350%2C, http://ma-graph.org/entity/197342573, http://ma-graph.org/entity/2137043026, http://ma-graph.org/entity/1966779196, http://ma-graph.org/entity/2198549397, http://ma-graph.org/entity/2302345649, http://ma-graph.org/entity/2485470139, http://ma-graph.org/entity/2007177436, http://ma-graph.org/entity/2810070283, http://ma-graph.org/entity/1981658112, http://ma-graph.org/entity/2029739770, http://ma-graph.org/entity/2146389983, http://ma-graph.org/entity/2115656924, http://ma-graph.org/entity/2027326117, http://ma-graph.org/entity/2183727528, http://ma-graph.org/entity/2155970976, http://ma-graph.org/entity/2144227301, http://ma-graph.org/entity/2151619278, http://ma-graph.org/entity/2586736480, http://ma-graph.org/entity/2888240712, http://ma-graph.org/entity/2942026823, http://ma-graph.org/entity/2991924181, http://ma-graph.org/entity/2075455225, http://ma-graph.org/entity/2947181228, http://ma-graph.org/entity/2038444240, http://ma-graph.org/entity/2154921607, http://ma-graph.org/entity/2542533423, http://ma-graph.org/entity/2103927266, http://ma-graph.org/entity/2304567857, http://ma-graph.org/entity/2908007094, http://ma-graph.org/entity/2116001433, http://ma-graph.org/entity/1979240652, http://ma-graph.org/entity/2162622501, http://ma-graph.org/entity/2155434795, http://ma-graph.org/entity/2069932276, http://ma-graph.org/entity/2147350830, http://ma-graph.org/entity/2186044727, http://ma-graph.org/entity/2519703180, http://ma-graph.org/entity/2578398339, http://ma-graph.org/entity/2508321282, http://ma-graph.org/entity/2426791037, http://ma-graph.org/entity/2160849605, http://ma-graph.org/entity/2493433095, http://ma-graph.org/entity/2974105884, http://ma-graph.org/entity/1964502640, http://ma-graph.org/entity/2073432374, http://ma-graph.org/entity/2780300857"
http://dskg.org/entity/person/10005,Jeffers Victoria,RAW files,,"Bouchut Anne, R. Chawla Aarti, Jeffers Victoria, Hudmon Andy, J. Sullivan Jr. William",https://figshare.com/articles/RAW_files/4254047,https://doi.org/10.5061/dryad.gb291/10,"http://ma-graph.org/entity/1977548957, http://ma-graph.org/entity/166028243, http://ma-graph.org/entity/1588759397, http://ma-graph.org/entity/2096349009, http://ma-graph.org/entity/2936001633, http://ma-graph.org/entity/342727112, http://ma-graph.org/entity/2093632156, http://ma-graph.org/entity/2221358813, http://ma-graph.org/entity/2129088169, http://ma-graph.org/entity/2122785579, http://ma-graph.org/entity/2563474873, http://ma-graph.org/entity/2152144700, http://ma-graph.org/entity/2754575980, http://ma-graph.org/entity/2028047210, http://ma-graph.org/entity/2946572612, http://ma-graph.org/entity/2942828393, http://ma-graph.org/entity/2353195643, http://ma-graph.org/entity/2116891709, http://ma-graph.org/entity/2315594748, http://ma-graph.org/entity/2158376679, http://ma-graph.org/entity/1752317491, http://ma-graph.org/entity/2052661726, http://ma-graph.org/entity/2128516670, http://ma-graph.org/entity/2949705533, http://ma-graph.org/entity/1972247888, http://ma-graph.org/entity/2966859292, http://ma-graph.org/entity/2888841046, http://ma-graph.org/entity/2410250330, http://ma-graph.org/entity/2019386158, http://ma-graph.org/entity/2090598584, http://ma-graph.org/entity/2966127127, http://ma-graph.org/entity/2024880741, http://ma-graph.org/entity/1974809941, http://ma-graph.org/entity/2916608875, http://ma-graph.org/entity/2949994626, http://ma-graph.org/entity/2952433433, http://ma-graph.org/entity/2179778521, http://ma-graph.org/entity/88593039, http://ma-graph.org/entity/2030498712, http://ma-graph.org/entity/2121657067, http://ma-graph.org/entity/2060849037, http://ma-graph.org/entity/2068535893, http://ma-graph.org/entity/2160314261, http://ma-graph.org/entity/2734484521, http://ma-graph.org/entity/2136347228, http://ma-graph.org/entity/2069044925, http://ma-graph.org/entity/2165546719, http://ma-graph.org/entity/2599160404, http://ma-graph.org/entity/2041780659, http://ma-graph.org/entity/2914291811, http://ma-graph.org/entity/101365982, http://ma-graph.org/entity/2107578201, http://ma-graph.org/entity/2052287590, http://ma-graph.org/entity/1966752897, http://ma-graph.org/entity/2005999921, http://ma-graph.org/entity/2528911361, http://ma-graph.org/entity/2973819742, http://ma-graph.org/entity/2104597887, http://ma-graph.org/entity/2148411717, http://ma-graph.org/entity/2119178573, http://ma-graph.org/entity/1712984944, http://ma-graph.org/entity/2268904605, http://ma-graph.org/entity/2465760346, http://ma-graph.org/entity/2312121172, http://ma-graph.org/entity/2752353505, http://ma-graph.org/entity/2137179377, http://ma-graph.org/entity/2153683027, http://ma-graph.org/entity/1894660493, http://ma-graph.org/entity/2149471658, http://ma-graph.org/entity/2033584644, http://ma-graph.org/entity/2054028883, http://ma-graph.org/entity/1989536694, http://ma-graph.org/entity/1591165805, http://ma-graph.org/entity/2131941936, http://ma-graph.org/entity/2482479838, http://ma-graph.org/entity/2044448566, http://ma-graph.org/entity/1654249070, http://ma-graph.org/entity/2976298257, http://ma-graph.org/entity/73546302, http://ma-graph.org/entity/2163385116, http://ma-graph.org/entity/2407883651, http://ma-graph.org/entity/2740463104, http://ma-graph.org/entity/2042152429, http://ma-graph.org/entity/2157151879, http://ma-graph.org/entity/2016701412, http://ma-graph.org/entity/2164984383, http://ma-graph.org/entity/2012800234, http://ma-graph.org/entity/2018984854, http://ma-graph.org/entity/2511398941, http://ma-graph.org/entity/1979076223, http://ma-graph.org/entity/2083875337, http://ma-graph.org/entity/2107660608, http://ma-graph.org/entity/2513465920, http://ma-graph.org/entity/2048946519, http://ma-graph.org/entity/265464850, http://ma-graph.org/entity/1965760309, http://ma-graph.org/entity/2028526557, http://ma-graph.org/entity/2158867989, http://ma-graph.org/entity/2914186256, http://ma-graph.org/entity/2004483498, http://ma-graph.org/entity/2152845853, http://ma-graph.org/entity/2285904536, http://ma-graph.org/entity/2496093345, http://ma-graph.org/entity/2989477227, http://ma-graph.org/entity/2133686469, http://ma-graph.org/entity/2158571386, http://ma-graph.org/entity/2084923040, http://ma-graph.org/entity/2259604663, http://ma-graph.org/entity/2543079451, http://ma-graph.org/entity/2888535617, http://ma-graph.org/entity/2050810837, http://ma-graph.org/entity/2117530198, http://ma-graph.org/entity/1969001284, http://ma-graph.org/entity/1979449560, http://ma-graph.org/entity/2102521718, http://ma-graph.org/entity/2035982512, http://ma-graph.org/entity/2622662334, http://ma-graph.org/entity/2080770585, http://ma-graph.org/entity/2128308759, http://ma-graph.org/entity/2552836887, http://ma-graph.org/entity/2026295996, http://ma-graph.org/entity/2137564868, http://ma-graph.org/entity/2104202757, http://ma-graph.org/entity/2522608190, http://ma-graph.org/entity/2104623118, http://ma-graph.org/entity/2162373638, http://ma-graph.org/entity/2610917058, http://ma-graph.org/entity/2969941253, http://ma-graph.org/entity/2944205954, http://ma-graph.org/entity/2514695437, http://ma-graph.org/entity/2479192144, http://ma-graph.org/entity/2188564007, http://ma-graph.org/entity/2109591274, http://ma-graph.org/entity/2008254195, http://ma-graph.org/entity/51743916, http://ma-graph.org/entity/2056546905, http://ma-graph.org/entity/2149039878, http://ma-graph.org/entity/2548926576, http://ma-graph.org/entity/2565956830, http://ma-graph.org/entity/2174276897, http://ma-graph.org/entity/2772843713, http://ma-graph.org/entity/2178867712, http://ma-graph.org/entity/2087895503, http://ma-graph.org/entity/2104483593, http://ma-graph.org/entity/2158005925, http://ma-graph.org/entity/2560070972, http://ma-graph.org/entity/2003861253, http://ma-graph.org/entity/2108558123, http://ma-graph.org/entity/2995130350%2C, http://ma-graph.org/entity/197342573, http://ma-graph.org/entity/2137043026, http://ma-graph.org/entity/1966779196, http://ma-graph.org/entity/2198549397, http://ma-graph.org/entity/2302345649, http://ma-graph.org/entity/2485470139, http://ma-graph.org/entity/2007177436, http://ma-graph.org/entity/2810070283, http://ma-graph.org/entity/1981658112, http://ma-graph.org/entity/2029739770, http://ma-graph.org/entity/2146389983, http://ma-graph.org/entity/2115656924, http://ma-graph.org/entity/2027326117, http://ma-graph.org/entity/2183727528, http://ma-graph.org/entity/2155970976, http://ma-graph.org/entity/2144227301, http://ma-graph.org/entity/2151619278, http://ma-graph.org/entity/2586736480, http://ma-graph.org/entity/2888240712, http://ma-graph.org/entity/2942026823, http://ma-graph.org/entity/2991924181, http://ma-graph.org/entity/2075455225, http://ma-graph.org/entity/2947181228, http://ma-graph.org/entity/2038444240, http://ma-graph.org/entity/2154921607, http://ma-graph.org/entity/2542533423, http://ma-graph.org/entity/2103927266, http://ma-graph.org/entity/2304567857, http://ma-graph.org/entity/2908007094, http://ma-graph.org/entity/2116001433, http://ma-graph.org/entity/1979240652, http://ma-graph.org/entity/2162622501, http://ma-graph.org/entity/2155434795, http://ma-graph.org/entity/2069932276, http://ma-graph.org/entity/2147350830, http://ma-graph.org/entity/2186044727, http://ma-graph.org/entity/2519703180, http://ma-graph.org/entity/2578398339, http://ma-graph.org/entity/2508321282, http://ma-graph.org/entity/2426791037, http://ma-graph.org/entity/2160849605, http://ma-graph.org/entity/2493433095, http://ma-graph.org/entity/2974105884, http://ma-graph.org/entity/1964502640, http://ma-graph.org/entity/2073432374, http://ma-graph.org/entity/2780300857"
