[(0, 0.002944581), (1, 0.91735023), (2, 0.00294442), (3, 0.0029446553), (4, 0.059092667), (5, 0.0029445142), (6, 0.002944373), (7, 0.0029444965), (8, 0.002944549), (9, 0.0029455351)]
[(0, 0.0014296934), (1, 0.87947214), (2, 0.109090015), (3, 0.001429744), (4, 0.0014295954), (5, 0.0014297146), (6, 0.0014297857), (7, 0.0014296926), (8, 0.0014296978), (9, 0.0014299277)]
[(0, 0.0050021764), (1, 0.0050033913), (2, 0.0050029685), (3, 0.0050022495), (4, 0.0050021517), (5, 0.005003215), (6, 0.005002719), (7, 0.0050028986), (8, 0.38648802), (9, 0.57349026)]
[(0, 0.97095656), (1, 0.0032289177), (2, 0.0032268553), (3, 0.00322665), (4, 0.0032266283), (5, 0.0032268572), (6, 0.0032272532), (7, 0.00322677), (8, 0.0032268218), (9, 0.003226711)]
[(0, 0.0033351507), (1, 0.0033352852), (2, 0.0033357034), (3, 0.22834145), (4, 0.003336177), (5, 0.003335421), (6, 0.0033361912), (7, 0.64667916), (8, 0.10163042), (9, 0.0033350457)]
[(0, 0.0021287678), (1, 0.0021289072), (2, 0.0021290646), (3, 0.98084027), (4, 0.002129025), (5, 0.0021287466), (6, 0.0021289552), (7, 0.0021286465), (8, 0.0021290025), (9, 0.0021286083)]
[(0, 0.0025659767), (1, 0.0025661942), (2, 0.0025670473), (3, 0.002566239), (4, 0.002566043), (5, 0.0025662535), (6, 0.002566231), (7, 0.0025662067), (8, 0.31809467), (9, 0.66137516)]
[(0, 0.0037053039), (1, 0.0037061863), (2, 0.0037059989), (3, 0.0037059302), (4, 0.0037058142), (5, 0.0037053125), (6, 0.96664685), (7, 0.0037058361), (8, 0.0037062592), (9, 0.0037064964)]
[(0, 0.9833209), (1, 0.001853499), (2, 0.0018533192), (3, 0.0018528197), (4, 0.0018530589), (5, 0.0018532552), (6, 0.0018532873), (7, 0.0018535706), (8, 0.0018532975), (9, 0.0018529509)]
[(0, 0.0034502714), (1, 0.0034503771), (2, 0.003452379), (3, 0.0034507453), (4, 0.0034505324), (5, 0.9689448), (6, 0.0034503366), (7, 0.0034500232), (8, 0.003450499), (9, 0.0034500202)]
[(0, 0.0012347037), (1, 0.0012347352), (2, 0.0012347187), (3, 0.0012347212), (4, 0.0012346972), (5, 0.0012347887), (6, 0.001234733), (7, 0.0012347269), (8, 0.0012347086), (9, 0.9888875)]
[(0, 0.005264132), (1, 0.0052641956), (2, 0.005264613), (3, 0.9526194), (4, 0.0052647637), (5, 0.0052646357), (6, 0.005264383), (7, 0.0052645262), (8, 0.005265038), (9, 0.0052644)]
[(0, 0.0066690343), (1, 0.006670255), (2, 0.006669453), (3, 0.36252597), (4, 0.5841112), (5, 0.0066712224), (6, 0.0066709146), (7, 0.0066698594), (8, 0.0066721), (9, 0.0066699497)]
[(0, 0.011116069), (1, 0.011117182), (2, 0.011116941), (3, 0.011115989), (4, 0.1282888), (5, 0.5084073), (6, 0.28548652), (7, 0.011118007), (8, 0.011116561), (9, 0.011116603)]
[(0, 0.012509013), (1, 0.012508183), (2, 0.012509026), (3, 0.012507055), (4, 0.012507055), (5, 0.012508794), (6, 0.012507328), (7, 0.88742894), (8, 0.012507364), (9, 0.012507281)]
[(0, 0.010001231), (1, 0.010002036), (2, 0.010002667), (3, 0.010001239), (4, 0.010002222), (5, 0.0100036925), (6, 0.010001654), (7, 0.010001695), (8, 0.90998167), (9, 0.010001938)]
[(0, 0.014289392), (1, 0.014289905), (2, 0.35603306), (3, 0.014289262), (4, 0.01428988), (5, 0.01428985), (6, 0.014289894), (7, 0.0142905805), (8, 0.52964926), (9, 0.014288933)]
[(0, 0.002703515), (1, 0.0027035882), (2, 0.0027035861), (3, 0.0027034432), (4, 0.0027035912), (5, 0.0027035223), (6, 0.0027035663), (7, 0.0027034825), (8, 0.0027035053), (9, 0.97566813)]
[(0, 0.0058853216), (1, 0.005885572), (2, 0.0058852998), (3, 0.005886242), (4, 0.005885628), (5, 0.94702977), (6, 0.0058863033), (7, 0.00588525), (8, 0.005885422), (9, 0.0058852537)]
[(0, 0.9608326), (1, 0.004352003), (2, 0.0043518874), (3, 0.004351899), (4, 0.0043518892), (5, 0.004351861), (6, 0.004351892), (7, 0.0043518785), (8, 0.004351861), (9, 0.004352192)]
[(0, 0.0125073735), (1, 0.012512844), (2, 0.012514816), (3, 0.0125074675), (4, 0.012509583), (5, 0.012511655), (6, 0.012512733), (7, 0.012508911), (8, 0.012510072), (9, 0.88740456)]
[(0, 0.002441583), (1, 0.0024411855), (2, 0.0024410288), (3, 0.0024414703), (4, 0.002441352), (5, 0.0024413294), (6, 0.8372847), (7, 0.0024413979), (8, 0.14318527), (9, 0.0024406856)]
[(0, 0.0050030574), (1, 0.5065792), (2, 0.45340055), (3, 0.0050023934), (4, 0.0050018886), (5, 0.005002671), (6, 0.005002411), (7, 0.005002605), (8, 0.0050018467), (9, 0.0050033606)]
[(0, 0.0019239091), (1, 0.8064005), (2, 0.17820735), (3, 0.0019238486), (4, 0.0019239545), (5, 0.0019238992), (6, 0.0019244098), (7, 0.0019239874), (8, 0.0019241191), (9, 0.0019240233)]
[(0, 0.0015389705), (1, 0.00153895), (2, 0.0015389965), (3, 0.0015388372), (4, 0.0015388399), (5, 0.0015390916), (6, 0.001538865), (7, 0.0015388585), (8, 0.9861496), (9, 0.0015389585)]
[(0, 0.00094396423), (1, 0.000943966), (2, 0.0009439693), (3, 0.0009438534), (4, 0.00094387407), (5, 0.0009438467), (6, 0.00094385847), (7, 0.9915049), (8, 0.00094392535), (9, 0.00094387133)]
[(0, 0.0032275382), (1, 0.10512042), (2, 0.0032274197), (3, 0.0032280139), (4, 0.4838344), (5, 0.0032277657), (6, 0.0032277605), (7, 0.0032272267), (8, 0.38845214), (9, 0.0032273373)]
[(0, 0.0019621314), (1, 0.27252775), (2, 0.0019621272), (3, 0.0019618908), (4, 0.0019622548), (5, 0.71177554), (6, 0.0019621516), (7, 0.0019620773), (8, 0.0019620615), (9, 0.001962037)]
[(0, 0.010006767), (1, 0.010007504), (2, 0.010006786), (3, 0.9099417), (4, 0.0100054275), (5, 0.010005388), (6, 0.010005498), (7, 0.010004471), (8, 0.010009177), (9, 0.010007276)]
[(0, 0.014292632), (1, 0.87136185), (2, 0.014294138), (3, 0.014292654), (4, 0.014292632), (5, 0.014294158), (6, 0.014293427), (7, 0.014292825), (8, 0.01429303), (9, 0.014292632)]
[(0, 0.0020011247), (1, 0.002001153), (2, 0.0020010793), (3, 0.0020008835), (4, 0.0020008835), (5, 0.0020015715), (6, 0.8946248), (7, 0.002001232), (8, 0.0020012031), (9, 0.089366026)]
[(0, 0.008336031), (1, 0.008337983), (2, 0.008336255), (3, 0.008337095), (4, 0.0083365), (5, 0.0083405245), (6, 0.9249663), (7, 0.00833604), (8, 0.008336204), (9, 0.00833712)]
[(0, 0.40785253), (1, 0.012503882), (2, 0.012504089), (3, 0.012502477), (4, 0.012504363), (5, 0.4921161), (6, 0.012502979), (7, 0.012504156), (8, 0.012506017), (9, 0.012503452)]
[(0, 0.1), (1, 0.1), (2, 0.1), (3, 0.1), (4, 0.1), (5, 0.1), (6, 0.1), (7, 0.1), (8, 0.1), (9, 0.1)]
[(0, 0.00093505345), (1, 0.0009350535), (2, 0.000935031), (3, 0.0009349787), (4, 0.0009349946), (5, 0.0009350631), (6, 0.0009350235), (7, 0.99158466), (8, 0.000935124), (9, 0.00093502883)]
[(0, 0.0027793113), (1, 0.002779271), (2, 0.0027792407), (3, 0.0027802093), (4, 0.002779507), (5, 0.0027795234), (6, 0.0027796358), (7, 0.002779314), (8, 0.97498447), (9, 0.0027795245)]
[(0, 0.004550036), (1, 0.0045483997), (2, 0.0045493087), (3, 0.00454828), (4, 0.004548654), (5, 0.004548537), (6, 0.0045483154), (7, 0.0045484486), (8, 0.9590612), (9, 0.004548744)]
[(0, 0.000689928), (1, 0.00068997423), (2, 0.9937901), (3, 0.00068992545), (4, 0.00069003477), (5, 0.0006899808), (6, 0.0006899433), (7, 0.0006901419), (8, 0.0006900132), (9, 0.000689934)]
[(0, 0.0022235576), (1, 0.0022233138), (2, 0.9799902), (3, 0.002223252), (4, 0.0022230912), (5, 0.0022232612), (6, 0.0022231822), (7, 0.0022234037), (8, 0.0022236858), (9, 0.002223119)]
[(0, 0.16871096), (1, 0.009096027), (2, 0.7585196), (3, 0.009094343), (4, 0.009095802), (5, 0.009095713), (6, 0.009101297), (7, 0.009094541), (8, 0.009097522), (9, 0.009094217)]
[(0, 0.01667124), (1, 0.0166695), (2, 0.016668629), (3, 0.01666757), (4, 0.016667968), (5, 0.016668523), (6, 0.016667765), (7, 0.016668497), (8, 0.016667815), (9, 0.8499825)]
[(0, 0.078987665), (1, 0.00057521), (2, 0.0005751144), (3, 0.0005751337), (4, 0.9164112), (5, 0.00057511806), (6, 0.0005751978), (7, 0.0005750956), (8, 0.00057508564), (9, 0.0005751371)]
[(0, 0.001820248), (1, 0.9836239), (2, 0.001819569), (3, 0.0018194868), (4, 0.0018195539), (5, 0.0018193993), (6, 0.001819327), (7, 0.0018193348), (8, 0.0018196368), (9, 0.0018195275)]
[(0, 0.011115146), (1, 0.01111775), (2, 0.011127415), (3, 0.899939), (4, 0.011114819), (5, 0.011118641), (6, 0.011114291), (7, 0.011113405), (8, 0.011118123), (9, 0.01112142)]
[(0, 0.025004864), (1, 0.025004864), (2, 0.025004864), (3, 0.025007697), (4, 0.025004864), (5, 0.025008032), (6, 0.025004864), (7, 0.025004864), (8, 0.025008831), (9, 0.7749463)]
[(0, 0.004350555), (1, 0.004350938), (2, 0.0043516457), (3, 0.25595823), (4, 0.0043510264), (5, 0.0043507474), (6, 0.0043513416), (7, 0.004350607), (8, 0.7092343), (9, 0.004350582)]
[(0, 0.1), (1, 0.1), (2, 0.1), (3, 0.1), (4, 0.1), (5, 0.1), (6, 0.1), (7, 0.1), (8, 0.1), (9, 0.1)]
[(0, 0.0015635568), (1, 0.7442354), (2, 0.24325566), (3, 0.0015636381), (4, 0.0015635542), (5, 0.0015636603), (6, 0.0015635416), (7, 0.0015635826), (8, 0.001563599), (9, 0.0015637861)]
[(0, 0.0016136232), (1, 0.001613783), (2, 0.4463528), (3, 0.0016135756), (4, 0.5407375), (5, 0.0016137233), (6, 0.0016138587), (7, 0.0016136575), (8, 0.0016138107), (9, 0.0016136135)]
[(0, 0.003850872), (1, 0.0038500973), (2, 0.96535295), (3, 0.0038485753), (4, 0.0038499795), (5, 0.0038490759), (6, 0.0038489464), (7, 0.0038505099), (8, 0.0038499597), (9, 0.003849015)]
[(0, 0.01250279), (1, 0.012507515), (2, 0.012504815), (3, 0.8874585), (4, 0.012504387), (5, 0.01250637), (6, 0.012503506), (7, 0.012503751), (8, 0.012505867), (9, 0.012502503)]
[(0, 0.001725488), (1, 0.0017253822), (2, 0.0017251428), (3, 0.015816016), (4, 0.0017251921), (5, 0.0017252319), (6, 0.17665465), (7, 0.0017250554), (8, 0.0017254028), (9, 0.7954525)]
[(0, 0.009094708), (1, 0.009094626), (2, 0.9181495), (3, 0.009094348), (4, 0.009095673), (5, 0.009094152), (6, 0.009095289), (7, 0.009093442), (8, 0.009094026), (9, 0.009094264)]
[(0, 0.0011499551), (1, 0.9896506), (2, 0.0011499308), (3, 0.0011498963), (4, 0.0011499278), (5, 0.0011499028), (6, 0.001149946), (7, 0.001149934), (8, 0.0011499486), (9, 0.0011499336)]
[(0, 0.008337315), (1, 0.0083383145), (2, 0.00833836), (3, 0.008337098), (4, 0.008337276), (5, 0.008337709), (6, 0.00833736), (7, 0.9249612), (8, 0.008337583), (9, 0.00833779)]
[(0, 0.0062561035), (1, 0.7404946), (2, 0.006254884), (3, 0.0062548937), (4, 0.00625661), (5, 0.0062549743), (6, 0.20946327), (7, 0.006254557), (8, 0.0062546157), (9, 0.0062555294)]
[(0, 0.0020019342), (1, 0.002002356), (2, 0.6410235), (3, 0.0020016052), (4, 0.0020019144), (5, 0.002001845), (6, 0.0020021407), (7, 0.0020023475), (8, 0.34296033), (9, 0.0020019945)]
[(0, 0.002779255), (1, 0.0027804344), (2, 0.0027798808), (3, 0.0027796759), (4, 0.002779249), (5, 0.0027797571), (6, 0.002779519), (7, 0.0027796053), (8, 0.002779169), (9, 0.9749834)]
[(0, 0.00028750763), (1, 0.00028752824), (2, 0.0002875497), (3, 0.0002874998), (4, 0.011720011), (5, 0.00028751994), (6, 0.9518802), (7, 0.034387115), (8, 0.00028751546), (9, 0.0002875221)]
[(0, 0.014290994), (1, 0.014289311), (2, 0.014288413), (3, 0.014287331), (4, 0.0142874755), (5, 0.8713998), (6, 0.0142894285), (7, 0.01428884), (8, 0.014288082), (9, 0.014290294)]
[(0, 0.00117759), (1, 0.36352396), (2, 0.0011777866), (3, 0.0011775701), (4, 0.0011775651), (5, 0.31401882), (6, 0.0011776927), (7, 0.0011776154), (8, 0.3142136), (9, 0.0011777756)]
[(0, 0.016676875), (1, 0.4011622), (2, 0.016676782), (3, 0.016676676), (4, 0.01667673), (5, 0.016676836), (6, 0.016676791), (7, 0.016676769), (8, 0.46541965), (9, 0.016680703)]
[(0, 0.020003196), (1, 0.020006612), (2, 0.020003239), (3, 0.020002203), (4, 0.020003399), (5, 0.02000289), (6, 0.8199665), (7, 0.020003416), (8, 0.0200032), (9, 0.020005342)]
[(0, 0.07657519), (1, 0.0014499954), (2, 0.0014500702), (3, 0.0014498462), (4, 0.001449866), (5, 0.0014499262), (6, 0.0014501892), (7, 0.0014499421), (8, 0.911825), (9, 0.0014500142)]
[(0, 0.003848801), (1, 0.23711212), (2, 0.0038487387), (3, 0.15900138), (4, 0.003849068), (5, 0.003849183), (6, 0.57694393), (7, 0.0038492668), (8, 0.0038490726), (9, 0.0038484673)]
[(0, 0.005003419), (1, 0.9549658), (2, 0.005004926), (3, 0.005005134), (4, 0.0050036116), (5, 0.005003424), (6, 0.0050035934), (7, 0.0050032795), (8, 0.005003468), (9, 0.005003373)]
[(0, 0.0040027527), (1, 0.96397465), (2, 0.0040030377), (3, 0.00400236), (4, 0.004002672), (5, 0.004002648), (6, 0.004003575), (7, 0.0040029553), (8, 0.0040027252), (9, 0.0040026223)]
[(0, 0.0025013713), (1, 0.40955102), (2, 0.0025014754), (3, 0.0025020516), (4, 0.0025012908), (5, 0.0025016186), (6, 0.5704367), (7, 0.0025014882), (8, 0.0025014316), (9, 0.0025015266)]
[(0, 0.0010997159), (1, 0.9901024), (2, 0.0010996314), (3, 0.0010995638), (4, 0.0010998272), (5, 0.0010996447), (6, 0.0010996644), (7, 0.0010997084), (8, 0.0010999083), (9, 0.0010999567)]
[(0, 0.00058846903), (1, 0.9947035), (2, 0.0005885488), (3, 0.00058848126), (4, 0.00058850244), (5, 0.0005885145), (6, 0.0005884859), (7, 0.00058849), (8, 0.00058851327), (9, 0.00058854977)]
